dataset,conf_num,reg_type,weight_type,alpha,use_layer_norm,use_aug,lr,batch_size,train_full_score,train_partial_score,val_full_score,val_partial_score,train_partial_scores_mean,val_partial_scores_mean,train_diff_full_partial,val_diff_full_partial,diff_full_partial_min,partial_scores_mean_min
Accent,847,max,mult,1.0,True,False,0.001,32,0.8000000119209291,0.775 +- 0.025,0.7547169923782349,0.723 +- 0.018,0.775,0.723,0.025000011920929044,0.03171699237823489,0.025000011920929044,0.723
Accent,256,l1,mult,0.5,False,True,0.01,64,0.7765567898750305,0.743 +- 0.02,0.7547169923782349,0.723 +- 0.027,0.743,0.723,0.033556789875030524,0.03171699237823489,0.03171699237823489,0.723
Accent,725,max,avg,0.0,True,True,0.1,32,0.7593406438827515,0.723 +- 0.026,0.849056601524353,0.788 +- 0.037,0.723,0.788,0.03634064388275149,0.061056601524352994,0.03634064388275149,0.723
Accent,659,max,loss,0.0,True,False,0.1,32,0.7809523940086365,0.723 +- 0.023,0.8113207817077637,0.766 +- 0.025,0.723,0.766,0.0579523940086365,0.04532078170776366,0.04532078170776366,0.723
Accent,816,max,mult,0.0,False,False,0.1,64,0.7952380776405334,0.731 +- 0.03,0.7735849022865295,0.723 +- 0.037,0.731,0.723,0.06423807764053346,0.050584902286529565,0.050584902286529565,0.723
Accent,571,l2,mult,1.0,False,False,0.001,32,0.7809523940086365,0.753 +- 0.025,0.7169811129570007,0.722 +- 0.029,0.753,0.722,0.027952394008636472,-0.005018887042999243,-0.005018887042999243,0.722
Accent,926,var,None,1.0,False,True,0.001,64,0.7446886301040649,0.722 +- 0.011,0.7735849022865295,0.761 +- 0.025,0.722,0.761,0.022688630104064966,0.012584902286529531,0.012584902286529531,0.722
Accent,298,l2,None,0.0,True,False,0.01,64,0.8095238208770752,0.751 +- 0.044,0.7358490824699402,0.722 +- 0.034,0.751,0.722,0.058523820877075194,0.01384908246994021,0.01384908246994021,0.722
Accent,415,l2,loss,1.0,True,False,0.001,32,0.7809523940086365,0.75 +- 0.023,0.7358490824699402,0.722 +- 0.029,0.75,0.722,0.030952394008636475,0.01384908246994021,0.01384908246994021,0.722
Accent,538,l2,mult,0.5,True,False,0.01,64,0.7571428418159485,0.722 +- 0.029,0.7547169923782349,0.736 +- 0.023,0.722,0.736,0.03514284181594851,0.018716992378234876,0.018716992378234876,0.722
Accent,437,l2,avg,0.0,True,True,0.1,32,0.7622710466384888,0.722 +- 0.022,0.8113207817077637,0.767 +- 0.019,0.722,0.767,0.040271046638488794,0.04432078170776366,0.040271046638488794,0.722
Accent,168,l1,avg,0.0,False,False,0.1,64,0.7714285850524902,0.722 +- 0.028,0.7924528121948242,0.748 +- 0.044,0.722,0.748,0.04942858505249026,0.04445281219482422,0.04445281219482422,0.722
Accent,769,max,avg,1.0,True,True,0.001,32,0.7578754425048828,0.721 +- 0.013,0.7358490824699402,0.734 +- 0.021,0.721,0.734,0.03687544250488284,0.0018490824699401998,0.0018490824699401998,0.721
Accent,893,var,None,0.5,True,True,0.1,32,0.7435897588729858,0.721 +- 0.011,0.7358490824699402,0.733 +- 0.023,0.721,0.733,0.022589758872985866,0.0028490824699402006,0.0028490824699402006,0.721
Accent,258,l1,mult,0.5,False,True,0.1,64,0.7468864321708679,0.721 +- 0.011,0.7735849022865295,0.756 +- 0.021,0.721,0.756,0.025886432170867946,0.017584902286529536,0.017584902286529536,0.721
Accent,1057,var,avg,1.0,True,True,0.001,32,0.7461538314819336,0.721 +- 0.01,0.7735849022865295,0.752 +- 0.024,0.721,0.752,0.02515383148193362,0.02158490228652954,0.02158490228652954,0.721
Accent,913,var,None,1.0,True,True,0.001,32,0.7468864321708679,0.721 +- 0.012,0.7924528121948242,0.769 +- 0.019,0.721,0.769,0.025886432170867946,0.023452812194824202,0.023452812194824202,0.721
Accent,630,max,None,1.0,True,True,0.1,64,0.7589743733406067,0.721 +- 0.014,0.7924528121948242,0.756 +- 0.02,0.721,0.756,0.037974373340606715,0.03645281219482421,0.03645281219482421,0.721
Accent,1112,var,mult,0.5,True,False,0.001,64,0.7619047760963441,0.721 +- 0.023,0.7735849022865295,0.726 +- 0.033,0.721,0.726,0.04090477609634413,0.04758490228652956,0.04090477609634413,0.721
Accent,433,l2,avg,0.0,True,True,0.001,32,0.764102578163147,0.721 +- 0.026,0.8113207817077637,0.761 +- 0.034,0.721,0.761,0.043102578163147,0.05032078170776366,0.043102578163147,0.721
Accent,854,max,mult,1.0,False,True,0.001,64,0.7776556611061096,0.738 +- 0.022,0.7169811129570007,0.72 +- 0.029,0.738,0.72,0.03965566110610963,-0.003018887042999241,-0.003018887042999241,0.72
Accent,1067,var,avg,1.0,True,False,0.1,32,0.7523809671401978,0.731 +- 0.014,0.7169811129570007,0.72 +- 0.015,0.731,0.72,0.02138096714019777,-0.003018887042999241,-0.003018887042999241,0.72
Accent,880,var,None,0.0,False,True,0.01,64,0.7560439705848694,0.72 +- 0.03,0.7547169923782349,0.75 +- 0.027,0.72,0.75,0.03604397058486941,0.004716992378234863,0.004716992378234863,0.72
Accent,955,var,loss,0.0,False,False,0.001,32,0.7619047760963441,0.72 +- 0.026,0.7735849022865295,0.748 +- 0.024,0.72,0.748,0.04190477609634413,0.025584902286529543,0.025584902286529543,0.72
Accent,594,max,None,0.0,False,True,0.1,64,0.7538461685180664,0.72 +- 0.014,0.8113207817077637,0.753 +- 0.029,0.72,0.753,0.03384616851806643,0.05832078170776367,0.03384616851806643,0.72
Accent,86,l1,loss,0.0,False,True,0.001,64,0.7703296542167664,0.732 +- 0.029,0.7547169923782349,0.72 +- 0.03,0.732,0.72,0.03832965421676637,0.03471699237823489,0.03471699237823489,0.72
Accent,627,max,None,1.0,True,True,0.01,32,0.8091574907302856,0.758 +- 0.023,0.7547169923782349,0.72 +- 0.019,0.758,0.72,0.05115749073028564,0.03471699237823489,0.03471699237823489,0.72
Accent,973,var,loss,0.5,False,True,0.001,32,0.7838827967643738,0.746 +- 0.023,0.7547169923782349,0.72 +- 0.024,0.746,0.72,0.03788279676437378,0.03471699237823489,0.03471699237823489,0.72
Accent,890,var,None,0.5,True,True,0.001,64,0.7501831650733948,0.719 +- 0.025,0.7358490824699402,0.758 +- 0.023,0.719,0.758,0.031183165073394803,-0.02215091753005982,-0.02215091753005982,0.719
Accent,362,l2,loss,0.0,True,True,0.001,64,0.7728937864303589,0.734 +- 0.024,0.698113203048706,0.719 +- 0.034,0.734,0.719,0.0388937864303589,-0.020886796951293918,-0.020886796951293918,0.719
Accent,403,l2,loss,0.5,False,False,0.001,32,0.776190459728241,0.749 +- 0.03,0.7169811129570007,0.719 +- 0.026,0.749,0.719,0.027190459728240968,-0.00201888704299924,-0.00201888704299924,0.719
Accent,706,max,loss,1.0,True,False,0.01,64,0.7952380776405334,0.751 +- 0.024,0.7169811129570007,0.719 +- 0.025,0.751,0.719,0.044238077640533446,-0.00201888704299924,-0.00201888704299924,0.719
Accent,715,max,loss,1.0,False,False,0.001,32,0.8238095045089722,0.771 +- 0.029,0.7169811129570007,0.719 +- 0.038,0.771,0.719,0.05280950450897215,-0.00201888704299924,-0.00201888704299924,0.719
Accent,446,l2,avg,0.0,False,True,0.001,64,0.7611721754074097,0.719 +- 0.035,0.7358490824699402,0.734 +- 0.037,0.719,0.734,0.042172175407409696,0.0018490824699401998,0.0018490824699401998,0.719
Accent,1124,var,mult,0.5,False,False,0.001,64,0.7476190328598022,0.719 +- 0.033,0.7358490824699402,0.728 +- 0.036,0.719,0.728,0.028619032859802274,0.007849082469940205,0.007849082469940205,0.719
Accent,1075,var,avg,1.0,False,False,0.001,32,0.7476190328598022,0.726 +- 0.018,0.7358490824699402,0.719 +- 0.03,0.726,0.719,0.021619032859802267,0.016849082469940213,0.016849082469940213,0.719
Accent,100,l1,loss,0.5,True,True,0.01,64,0.7487179636955261,0.719 +- 0.017,0.8113207817077637,0.783 +- 0.021,0.719,0.783,0.02971796369552615,0.028320781707763643,0.028320781707763643,0.719
Accent,731,max,avg,0.0,True,False,0.1,32,0.7857142686843872,0.719 +- 0.024,0.7735849022865295,0.733 +- 0.03,0.719,0.733,0.06671426868438723,0.040584902286529556,0.040584902286529556,0.719
Accent,583,max,None,0.0,True,False,0.001,32,0.7857142686843872,0.735 +- 0.043,0.7735849022865295,0.719 +- 0.041,0.735,0.719,0.05071426868438722,0.05458490228652957,0.05071426868438722,0.719
Accent,886,var,None,0.0,False,False,0.01,64,0.7619047760963441,0.718 +- 0.029,0.7547169923782349,0.744 +- 0.041,0.718,0.744,0.043904776096344134,0.010716992378234869,0.010716992378234869,0.718
Accent,414,l2,loss,1.0,True,True,0.1,64,0.7344322204589844,0.718 +- 0.007,0.8113207817077637,0.788 +- 0.029,0.718,0.788,0.016432220458984403,0.023320781707763638,0.016432220458984403,0.718
Accent,965,var,loss,0.5,True,True,0.1,32,0.7494505643844604,0.718 +- 0.011,0.8301886916160583,0.808 +- 0.033,0.718,0.808,0.03145056438446048,0.022188691616058298,0.022188691616058298,0.718
Accent,411,l2,loss,1.0,True,True,0.01,32,0.7512820363044739,0.718 +- 0.015,0.8113207817077637,0.755 +- 0.022,0.718,0.755,0.033282036304473905,0.05632078170776367,0.033282036304473905,0.718
Accent,506,l2,mult,0.0,True,True,0.001,64,0.8084248900413513,0.759 +- 0.028,0.698113203048706,0.717 +- 0.033,0.759,0.717,0.04942489004135131,-0.018886796951293916,-0.018886796951293916,0.717
Accent,679,max,loss,0.5,True,False,0.001,32,0.7857142686843872,0.747 +- 0.022,0.7169811129570007,0.717 +- 0.033,0.747,0.717,0.03871426868438721,-1.8887042999238268e-05,-1.8887042999238268e-05,0.717
Accent,783,max,avg,1.0,False,True,0.01,32,0.8164834976196289,0.769 +- 0.02,0.7169811129570007,0.717 +- 0.046,0.769,0.717,0.04748349761962889,-1.8887042999238268e-05,-1.8887042999238268e-05,0.717
Accent,532,l2,mult,0.5,True,True,0.01,64,0.7498168349266052,0.717 +- 0.014,0.7547169923782349,0.747 +- 0.016,0.717,0.747,0.032816834926605254,0.007716992378234866,0.007716992378234866,0.717
Accent,909,var,None,0.5,False,False,0.01,32,0.7428571581840515,0.717 +- 0.016,0.7358490824699402,0.728 +- 0.03,0.717,0.728,0.025857158184051543,0.007849082469940205,0.007849082469940205,0.717
Accent,122,l1,loss,1.0,True,True,0.001,64,0.7351648211479187,0.717 +- 0.023,0.7547169923782349,0.745 +- 0.02,0.717,0.745,0.01816482114791873,0.009716992378234868,0.009716992378234868,0.717
Accent,1109,var,mult,0.5,True,True,0.1,32,0.7439560294151306,0.717 +- 0.006,0.7924528121948242,0.774 +- 0.019,0.717,0.774,0.026956029415130645,0.018452812194824197,0.018452812194824197,0.717
Accent,1021,var,avg,0.0,False,True,0.001,32,0.7509157657623291,0.717 +- 0.026,0.7547169923782349,0.736 +- 0.026,0.717,0.736,0.03391576576232913,0.018716992378234876,0.018716992378234876,0.717
Accent,391,l2,loss,0.5,True,False,0.001,32,0.7571428418159485,0.72 +- 0.022,0.7358490824699402,0.717 +- 0.027,0.72,0.717,0.03714284181594851,0.018849082469940215,0.018849082469940215,0.717
Accent,662,max,loss,0.0,False,True,0.001,64,0.7743589878082275,0.732 +- 0.034,0.7358490824699402,0.717 +- 0.026,0.732,0.717,0.042358987808227555,0.018849082469940215,0.018849082469940215,0.717
Accent,1058,var,avg,1.0,True,True,0.001,64,0.7655677795410156,0.74 +- 0.011,0.7358490824699402,0.717 +- 0.017,0.74,0.717,0.025567779541015634,0.018849082469940215,0.018849082469940215,0.717
Accent,38,l1,None,0.5,False,True,0.001,64,0.7476190328598022,0.717 +- 0.015,0.7924528121948242,0.761 +- 0.032,0.717,0.761,0.030619032859802275,0.03145281219482421,0.030619032859802275,0.717
Accent,797,max,mult,0.0,True,True,0.1,32,0.7553113698959351,0.717 +- 0.033,0.7924528121948242,0.737 +- 0.051,0.717,0.737,0.03831136989593509,0.05545281219482423,0.03831136989593509,0.717
Accent,1132,var,mult,1.0,True,True,0.01,64,0.7428571581840515,0.716 +- 0.018,0.7547169923782349,0.75 +- 0.028,0.716,0.75,0.026857158184051544,0.004716992378234863,0.004716992378234863,0.716
Accent,563,l2,mult,1.0,True,False,0.1,32,0.7285714149475098,0.716 +- 0.01,0.7358490824699402,0.728 +- 0.028,0.716,0.728,0.012571414947509796,0.007849082469940205,0.007849082469940205,0.716
Accent,1080,var,avg,1.0,False,False,0.1,64,0.7523809671401978,0.716 +- 0.027,0.7547169923782349,0.741 +- 0.025,0.716,0.741,0.036380967140197784,0.013716992378234871,0.013716992378234871,0.716
Accent,940,var,loss,0.0,True,True,0.01,64,0.7487179636955261,0.716 +- 0.024,0.7547169923782349,0.737 +- 0.022,0.716,0.737,0.03271796369552615,0.017716992378234875,0.017716992378234875,0.716
Accent,640,max,None,1.0,False,True,0.01,64,0.7461538314819336,0.716 +- 0.011,0.8301886916160583,0.77 +- 0.02,0.716,0.77,0.030153831481933624,0.06018869161605833,0.030153831481933624,0.716
Accent,846,max,mult,1.0,True,True,0.1,64,0.7476190328598022,0.716 +- 0.014,0.7924528121948242,0.744 +- 0.028,0.716,0.744,0.031619032859802276,0.048452812194824224,0.031619032859802276,0.716
Accent,355,l2,None,1.0,False,False,0.001,32,0.8190476298332214,0.77 +- 0.024,0.7169811129570007,0.715 +- 0.025,0.77,0.715,0.04904762983322142,0.0019811129570007635,0.0019811129570007635,0.715
Accent,914,var,None,1.0,True,True,0.001,64,0.7494505643844604,0.729 +- 0.014,0.7169811129570007,0.715 +- 0.022,0.729,0.715,0.020450564384460468,0.0019811129570007635,0.0019811129570007635,0.715
Accent,850,max,mult,1.0,True,False,0.01,64,0.7571428418159485,0.715 +- 0.022,0.7547169923782349,0.737 +- 0.018,0.715,0.737,0.04214284181594852,0.017716992378234875,0.017716992378234875,0.715
Accent,292,l2,None,0.0,True,True,0.01,64,0.791208803653717,0.743 +- 0.026,0.7358490824699402,0.715 +- 0.03,0.743,0.715,0.04820880365371705,0.020849082469940217,0.020849082469940217,0.715
Accent,442,l2,avg,0.0,True,False,0.01,64,0.8333333134651184,0.761 +- 0.054,0.7358490824699402,0.715 +- 0.058,0.761,0.715,0.0723333134651184,0.020849082469940217,0.020849082469940217,0.715
Accent,897,var,None,0.5,True,False,0.01,32,0.7809523940086365,0.751 +- 0.034,0.7358490824699402,0.715 +- 0.042,0.751,0.715,0.029952394008636474,0.020849082469940217,0.020849082469940217,0.715
Accent,1066,var,avg,1.0,True,False,0.01,64,0.8047618865966797,0.765 +- 0.028,0.7358490824699402,0.715 +- 0.026,0.765,0.715,0.039761886596679674,0.020849082469940217,0.020849082469940217,0.715
Accent,863,max,mult,1.0,False,False,0.1,32,0.7619047760963441,0.715 +- 0.021,0.7735849022865295,0.752 +- 0.048,0.715,0.752,0.046904776096344136,0.02158490228652954,0.02158490228652954,0.715
Accent,377,l2,loss,0.0,False,True,0.1,32,0.7553113698959351,0.715 +- 0.026,0.7735849022865295,0.739 +- 0.02,0.715,0.739,0.04031136989593509,0.03458490228652955,0.03458490228652955,0.715
Accent,773,max,avg,1.0,True,True,0.1,32,0.7516483664512634,0.715 +- 0.014,0.8113207817077637,0.772 +- 0.03,0.715,0.772,0.03664836645126346,0.03932078170776365,0.03664836645126346,0.715
Accent,1088,var,mult,0.0,True,False,0.001,64,0.7428571581840515,0.714 +- 0.033,0.7547169923782349,0.737 +- 0.026,0.714,0.737,0.028857158184051546,0.017716992378234875,0.017716992378234875,0.714
Accent,813,max,mult,0.0,False,False,0.01,32,0.8476190567016602,0.775 +- 0.039,0.7358490824699402,0.714 +- 0.034,0.775,0.714,0.07261905670166013,0.021849082469940218,0.021849082469940218,0.714
Accent,1133,var,mult,1.0,True,True,0.1,32,0.7373626232147217,0.714 +- 0.019,0.849056601524353,0.807 +- 0.047,0.714,0.807,0.02336262321472171,0.04205660152435298,0.02336262321472171,0.714
Accent,521,l2,mult,0.0,False,True,0.1,32,0.7454212307929993,0.714 +- 0.02,0.7924528121948242,0.763 +- 0.016,0.714,0.763,0.0314212307929993,0.029452812194824207,0.029452812194824207,0.714
Accent,552,l2,mult,0.5,False,False,0.1,64,0.7952380776405334,0.744 +- 0.029,0.7547169923782349,0.714 +- 0.019,0.744,0.714,0.05123807764053345,0.040716992378234895,0.040716992378234895,0.714
Accent,878,var,None,0.0,False,True,0.001,64,0.7487179636955261,0.713 +- 0.029,0.7169811129570007,0.726 +- 0.012,0.713,0.726,0.035717963695526156,-0.009018887042999246,-0.009018887042999246,0.713
Accent,968,var,loss,0.5,True,False,0.001,64,0.7380952239036559,0.713 +- 0.02,0.7169811129570007,0.722 +- 0.033,0.713,0.722,0.025095223903655928,-0.005018887042999243,-0.005018887042999243,0.713
Accent,745,max,avg,0.5,True,True,0.001,32,0.7457875609397888,0.713 +- 0.016,0.7735849022865295,0.753 +- 0.025,0.713,0.753,0.03278756093978885,0.02058490228652954,0.02058490228652954,0.713
Accent,99,l1,loss,0.5,True,True,0.01,32,0.7410256266593933,0.713 +- 0.015,0.8113207817077637,0.764 +- 0.024,0.713,0.764,0.028025626659393343,0.04732078170776366,0.028025626659393343,0.713
Accent,374,l2,loss,0.0,False,True,0.001,64,0.7534798383712769,0.713 +- 0.037,0.8113207817077637,0.763 +- 0.038,0.713,0.763,0.04047983837127689,0.04832078170776366,0.04047983837127689,0.713
Accent,508,l2,mult,0.0,True,True,0.01,64,0.7534798383712769,0.716 +- 0.026,0.7169811129570007,0.712 +- 0.021,0.716,0.712,0.037479838371276886,0.004981112957000766,0.004981112957000766,0.712
Accent,517,l2,mult,0.0,False,True,0.001,32,0.7637362480163574,0.729 +- 0.018,0.7169811129570007,0.712 +- 0.036,0.729,0.712,0.03473624801635744,0.004981112957000766,0.004981112957000766,0.712
Accent,991,var,loss,1.0,True,False,0.001,32,0.7714285850524902,0.737 +- 0.019,0.7169811129570007,0.712 +- 0.026,0.737,0.712,0.034428585052490246,0.004981112957000766,0.004981112957000766,0.712
Accent,317,l2,None,0.5,True,True,0.1,32,0.7457875609397888,0.712 +- 0.031,0.7547169923782349,0.742 +- 0.035,0.712,0.742,0.03378756093978885,0.01271699237823487,0.01271699237823487,0.712
Accent,596,max,None,0.0,False,False,0.001,64,0.7476190328598022,0.712 +- 0.037,0.7358490824699402,0.72 +- 0.033,0.712,0.72,0.03561903285980228,0.015849082469940212,0.015849082469940212,0.712
Accent,1147,var,mult,1.0,False,False,0.001,32,0.7476190328598022,0.73 +- 0.024,0.7358490824699402,0.712 +- 0.022,0.73,0.712,0.017619032859802264,0.02384908246994022,0.017619032859802264,0.712
Accent,763,max,avg,0.5,False,False,0.001,32,0.7380952239036559,0.712 +- 0.023,0.7547169923782349,0.731 +- 0.032,0.712,0.731,0.02609522390365593,0.02371699237823488,0.02371699237823488,0.712
Accent,419,l2,loss,1.0,True,False,0.1,32,0.7809523940086365,0.746 +- 0.034,0.7358490824699402,0.712 +- 0.028,0.746,0.712,0.03495239400863648,0.02384908246994022,0.02384908246994022,0.712
Accent,714,max,loss,1.0,False,True,0.1,64,0.7827838659286499,0.742 +- 0.021,0.7358490824699402,0.712 +- 0.031,0.742,0.712,0.04078386592864991,0.02384908246994022,0.02384908246994022,0.712
Accent,539,l2,mult,0.5,True,False,0.1,32,0.7428571581840515,0.712 +- 0.016,0.7924528121948242,0.766 +- 0.024,0.712,0.766,0.030857158184051547,0.026452812194824205,0.026452812194824205,0.712
Accent,318,l2,None,0.5,True,True,0.1,64,0.7399267554283142,0.712 +- 0.013,0.8113207817077637,0.769 +- 0.037,0.712,0.769,0.027926755428314243,0.042320781707763655,0.027926755428314243,0.712
Accent,16,l1,None,0.0,False,True,0.01,64,0.7564102411270142,0.712 +- 0.031,0.7924528121948242,0.759 +- 0.019,0.712,0.759,0.044410241127014194,0.03345281219482421,0.03345281219482421,0.712
Accent,990,var,loss,1.0,True,True,0.1,64,0.735897421836853,0.711 +- 0.015,0.7547169923782349,0.736 +- 0.022,0.711,0.736,0.024897421836853062,0.018716992378234876,0.018716992378234876,0.711
Accent,923,var,None,1.0,True,False,0.1,32,0.7333333492279053,0.711 +- 0.014,0.7735849022865295,0.75 +- 0.021,0.711,0.75,0.022333349227905308,0.02358490228652954,0.022333349227905308,0.711
Accent,756,max,avg,0.5,True,False,0.1,64,0.7857142686843872,0.74 +- 0.012,0.7358490824699402,0.711 +- 0.018,0.74,0.711,0.045714268684387216,0.02484908246994022,0.02484908246994022,0.711
Accent,110,l1,loss,0.5,False,True,0.001,64,0.7373626232147217,0.711 +- 0.014,0.7547169923782349,0.728 +- 0.021,0.711,0.728,0.026362623214721714,0.026716992378234883,0.026362623214721714,0.711
Accent,458,l2,avg,0.5,True,True,0.001,64,0.7457875609397888,0.711 +- 0.016,0.7924528121948242,0.756 +- 0.029,0.711,0.756,0.03478756093978885,0.03645281219482421,0.03478756093978885,0.711
Accent,13,l1,None,0.0,False,True,0.001,32,0.7516483664512634,0.711 +- 0.031,0.8113207817077637,0.758 +- 0.032,0.711,0.758,0.04064836645126346,0.053320781707763665,0.04064836645126346,0.711
Accent,741,max,avg,0.0,False,False,0.01,32,0.8476190567016602,0.776 +- 0.035,0.7547169923782349,0.711 +- 0.033,0.776,0.711,0.07161905670166013,0.0437169923782349,0.0437169923782349,0.711
Accent,159,l1,avg,0.0,False,True,0.01,32,0.7556776404380798,0.711 +- 0.024,0.7924528121948242,0.745 +- 0.037,0.711,0.745,0.04467764043807987,0.04745281219482422,0.04467764043807987,0.711
Accent,170,l1,avg,0.5,True,True,0.001,64,0.7435897588729858,0.71 +- 0.018,0.7547169923782349,0.75 +- 0.03,0.71,0.75,0.033589758872985875,0.004716992378234863,0.004716992378234863,0.71
Accent,651,max,loss,0.0,True,True,0.01,32,0.7531135678291321,0.71 +- 0.032,0.7358490824699402,0.723 +- 0.04,0.71,0.723,0.043113567829132116,0.01284908246994021,0.01284908246994021,0.71
Accent,824,max,mult,0.5,True,False,0.001,64,0.7333333492279053,0.71 +- 0.027,0.8113207817077637,0.761 +- 0.026,0.71,0.761,0.02333334922790531,0.05032078170776366,0.02333334922790531,0.71
Accent,238,l1,mult,0.0,False,False,0.01,64,0.7523809671401978,0.71 +- 0.029,0.7735849022865295,0.745 +- 0.043,0.71,0.745,0.04238096714019779,0.028584902286529545,0.028584902286529545,0.71
Accent,862,max,mult,1.0,False,False,0.01,64,0.7619047760963441,0.71 +- 0.027,0.7547169923782349,0.725 +- 0.028,0.71,0.725,0.05190477609634414,0.029716992378234885,0.029716992378234885,0.71
Accent,89,l1,loss,0.0,False,True,0.1,32,0.7399267554283142,0.71 +- 0.022,0.8301886916160583,0.783 +- 0.026,0.71,0.783,0.029926755428314245,0.04718869161605832,0.029926755428314245,0.71
Accent,738,max,avg,0.0,False,True,0.1,64,0.7406593561172485,0.71 +- 0.025,0.7924528121948242,0.756 +- 0.032,0.71,0.756,0.03065935611724857,0.03645281219482421,0.03065935611724857,0.71
Accent,737,max,avg,0.0,False,True,0.1,32,0.7501831650733948,0.71 +- 0.035,0.8679245114326477,0.805 +- 0.042,0.71,0.805,0.04018316507339481,0.06292451143264766,0.04018316507339481,0.71
Accent,1126,var,mult,0.5,False,False,0.01,64,0.7571428418159485,0.723 +- 0.021,0.7169811129570007,0.709 +- 0.022,0.723,0.709,0.03414284181594851,0.007981112957000769,0.007981112957000769,0.709
Accent,464,l2,avg,0.5,True,False,0.001,64,0.7285714149475098,0.709 +- 0.029,0.7924528121948242,0.775 +- 0.021,0.709,0.775,0.019571414947509802,0.017452812194824197,0.017452812194824197,0.709
Accent,485,l2,avg,1.0,True,True,0.1,32,0.7271062135696411,0.709 +- 0.01,0.7924528121948242,0.756 +- 0.024,0.709,0.756,0.01810621356964115,0.03645281219482421,0.01810621356964115,0.709
Accent,343,l2,None,1.0,True,False,0.001,32,0.7333333492279053,0.709 +- 0.022,0.7735849022865295,0.753 +- 0.02,0.709,0.753,0.02433334922790531,0.02058490228652954,0.02058490228652954,0.709
Accent,869,var,None,0.0,True,True,0.1,32,0.7446886301040649,0.709 +- 0.032,0.7735849022865295,0.753 +- 0.028,0.709,0.753,0.03568863010406498,0.02058490228652954,0.02058490228652954,0.709
Accent,779,max,avg,1.0,True,False,0.1,32,0.7619047760963441,0.709 +- 0.023,0.7924528121948242,0.77 +- 0.024,0.709,0.77,0.05290477609634414,0.0224528121948242,0.0224528121948242,0.709
Accent,865,var,None,0.0,True,True,0.001,32,0.7410256266593933,0.709 +- 0.015,0.7547169923782349,0.73 +- 0.027,0.709,0.73,0.03202562665939335,0.02471699237823488,0.02471699237823488,0.709
Accent,724,max,avg,0.0,True,True,0.01,64,0.7846153974533081,0.741 +- 0.024,0.7358490824699402,0.709 +- 0.035,0.741,0.709,0.04361539745330811,0.026849082469940222,0.026849082469940222,0.709
Accent,702,max,loss,1.0,True,True,0.1,64,0.7501831650733948,0.716 +- 0.012,0.7547169923782349,0.709 +- 0.022,0.716,0.709,0.034183165073394806,0.0457169923782349,0.034183165073394806,0.709
Accent,701,max,loss,1.0,True,True,0.1,32,0.7450549602508545,0.709 +- 0.012,0.8113207817077637,0.766 +- 0.035,0.709,0.766,0.03605496025085453,0.04532078170776366,0.03605496025085453,0.709
Accent,316,l2,None,0.5,True,True,0.01,64,0.7754578590393066,0.739 +- 0.028,0.6792452931404114,0.708 +- 0.037,0.739,0.708,0.03645785903930665,-0.028754706859588586,-0.028754706859588586,0.708
Accent,302,l2,None,0.0,False,True,0.001,64,0.7644688487052917,0.725 +- 0.027,0.698113203048706,0.708 +- 0.028,0.725,0.708,0.03946884870529177,-0.009886796951293908,-0.009886796951293908,0.708
Accent,344,l2,None,1.0,True,False,0.001,64,0.7476190328598022,0.723 +- 0.02,0.7169811129570007,0.708 +- 0.014,0.723,0.708,0.02461903285980227,0.00898111295700077,0.00898111295700077,0.708
Accent,346,l2,None,1.0,True,False,0.01,64,0.7666666507720947,0.746 +- 0.018,0.7169811129570007,0.708 +- 0.016,0.746,0.708,0.02066665077209473,0.00898111295700077,0.00898111295700077,0.708
Accent,359,l2,None,1.0,False,False,0.1,32,0.7809523940086365,0.759 +- 0.014,0.7169811129570007,0.708 +- 0.02,0.759,0.708,0.021952394008636467,0.00898111295700077,0.00898111295700077,0.708
Accent,454,l2,avg,0.0,False,False,0.01,64,0.7476190328598022,0.708 +- 0.039,0.7358490824699402,0.722 +- 0.028,0.708,0.722,0.03961903285980228,0.01384908246994021,0.01384908246994021,0.708
Accent,31,l1,None,0.5,True,False,0.001,32,0.7333333492279053,0.708 +- 0.016,0.7358490824699402,0.719 +- 0.016,0.708,0.719,0.02533334922790531,0.016849082469940213,0.016849082469940213,0.708
Accent,1024,var,avg,0.0,False,True,0.01,64,0.7450549602508545,0.708 +- 0.033,0.7547169923782349,0.731 +- 0.033,0.708,0.731,0.03705496025085453,0.02371699237823488,0.02371699237823488,0.708
Accent,84,l1,loss,0.0,True,False,0.1,64,0.8000000119209291,0.737 +- 0.032,0.7358490824699402,0.708 +- 0.029,0.737,0.708,0.06300001192092908,0.027849082469940223,0.027849082469940223,0.708
Accent,817,max,mult,0.5,True,True,0.001,32,0.7446886301040649,0.708 +- 0.028,0.7547169923782349,0.722 +- 0.027,0.708,0.722,0.03668863010406498,0.03271699237823489,0.03271699237823489,0.708
Accent,599,max,None,0.0,False,False,0.1,32,0.7571428418159485,0.708 +- 0.029,0.7735849022865295,0.719 +- 0.03,0.708,0.719,0.049142841815948524,0.05458490228652957,0.049142841815948524,0.708
Accent,255,l1,mult,0.5,False,True,0.01,32,0.7465201616287231,0.707 +- 0.029,0.7547169923782349,0.753 +- 0.024,0.707,0.753,0.03952016162872318,0.0017169923782348606,0.0017169923782348606,0.707
